audio_path,Korean_transcript
st_set3_collectorgs185_speakergs2873_70_4.wav,알라가 어제부터 열이 막 안 떨어지네 이러다 클 나는 거 아닝가 모르겠네
st_set3_collectorgs198_speakergs1537_98_9.wav,아들 오늘 중요한 시험 보니끼네 이 생엿하고 찹살떡 묵꼬 힘내서 시험 잘 봐래이
st_set3_collectorgs212_speakergs2419_68_10.wav,여기는 여개는 촌꾸식이라 빙어늘 갈라고 하면 차를 타고 한참을 나가야 데니더
st_set3_collectorgs161_speakergs963_10_10.wav,어깨가 삐그한데 얼음 뜸질 쫌 하구로 냉장고에 얼음 쫌 꺼내돌
st_set3_collectorgs218_speakergs3058_11_19.wav,마다를 계속 관리해야지 안그라모 글쎄 잠 잠초가 잡초가 자라가 어 멍망이 돼요 엉망이 돼요
st_set3_collectorgs212_speakergs2542_38_10.wav,평생을 농새만 지으니께네 허리가 구버가 인제는 똑바로 걸을 수가 엄니더
st_set3_collectorgs233_speakergs2566_58_9.wav,자식들 서울에서 직장 댕기는디 바빠가 연락은 잘 못해도 잘 있지 않겠는교
st_set3_collectorgs195_speakergs1950_18_11.wav,도리깨가 꽤나 무거우니까 허리가 앞 다칠 수도 있을 거니까 타작 털 때 사 살 뚜드리래이
st_set3_collectorgs233_speakergs2008_79_12.wav,돼지 잡을 때는 어른이 너럿 붙어야지 안 그라모 힘 드러가 못 짬니더
st_set3_collectorgs183_speakergs3745_100_8.wav,촌구수기라 젊은 사람은 함부레 없고 전부 노인들만 이쓰이꺼네 농새지끼도 힘들어
st_set3_collectorgs233_speakergs2854_30_8.wav,등더리에 살미치 다 베께졌는데 연고를 바르니께네 히한하구로 금방 까라안네요
st_set3_collectorgs188_speakergs3012_7_7.wav,방에 가리떡하고 술을 차려 놓았으니께 편하고 편하게 드시면서 말씀 나누시소
st_set3_collectorgs200_speakergs2886_103_8.wav,올해는 배치 농새를 망우가 짐장을 할라믄 배치를 좀 사와가 담궈야 되걷네
st_set3_collectorgs233_speakergs2656_60_11.wav,일이 힘들어도 돈 벌기가 손주들 용돈이라도 줄 수 있으니까 좋지요
st_set3_collectorgs198_speakergs1477_83_7.wav,여러번 살째기 데쳐가 뭉쳐 묵기도 하고 고치장에 찍어묵기도 해써예
st_set3_collectorgs219_speakergs3451_50_8.wav,상랑하만 주인하고 일꾼들이 음식도 농갈라 무꼬 술도 마시고 그랜니더
st_set3_collectorgs198_speakergs1457_106_7.wav,비가 올 줄도 모르고 세차를 하루종일 열심히 핸는디 완저히 헛수고 핻따이
st_set3_collectorgs184_speakergs1067_87_10.wav,엘리베이터에 가 가두키면 우러그로 나올라고 하지 말고 비상벨을 누질러서 도움을 청하이소
st_set3_collectorgs183_speakergs3254_55_10.wav,시아버님께서 늦게까지 안 드러오마 홀빈해가 불 켜 놓고 밤새 기다리고 핻니더
st_set3_collectorgs200_speakergs2886_3_6.wav,비단을 왜 짜는지 그 과정을 한번 좀 말씀해 주실랍니꺼
st_set3_collectorgs185_speakergs2084_23_6.wav,오랜만에 가족끼리 외식 함 먹으러 가자꼬 하는데 그것도 몬하모 우야노
st_set3_collectorgs233_speakergs4016_37_10.wav,배미에 물리면 병워네 가야지 된장 가튼그 마음대로 바르면 크닐 남니더
st_set3_collectorgs233_speakergs2287_81_11.wav,비가 마이 오먼 축대부터 살피고 위험하다 싶으면 퍼떡 집에서 나와야 함니더
st_set3_collectorgs212_speakergs2121_32_6.wav,시아버님께서 옷 차려 입고 나가시면 사람들이 가다재이라고 마이 말씀하션니더
st_set3_collectorgs183_speakergs3254_47_8.wav,된장국 낄이고 호박밥 해가 양념장으로 비벼 무만 달짝한 게 마신니더
st_set3_collectorgs164_speakergs1572_1_10.wav,둔가지로 쓸 나무는 또갈라가 쪼개 담장 밑에 쌓아 두면 뎀니더 
st_set3_collectorgs195_speakergs1950_105_9.wav,배추 한 포기 키우는 것도 이러코롬 힘든디 어무이는 우애 평생 농사를 짓고 살았을까
st_set3_collectorgs212_speakergs2345_95_7.wav,오랫동안 한 동네에서 살았던 할맨데 돌아가시니까 마음이 아프네예
st_set3_collectorgs233_speakergs4016_17_9.wav,다리도 아프고 날이 뜨거우니꺼네 저기 거렁지에서 잠시 시어따고 갑시다
st_set3_collectorgs185_speakergs1905_96_7.wav,혈압약은 시간 맏차가 먹어야지 안 그라만 효까가 없습니다
st_set3_collectorgs184_speakergs1157_6_8.wav,삼신 할머니한테 자식들 공부 잘하고 가족들 건강하고로 해달라고 빌었지
st_set3_collectorgs233_speakergs4016_27_10.wav,오랜만에 조캐를 보이꺼네 못 알아볼 정도로 훌쩍 커 삐리가 깜짹 놀랟데이
st_set3_collectorgs218_speakergs3058_5_16.wav,여유가 있는 사람은 사람들은 기와집 지을 때 보통 몇몇 가지 집을 지얻슴니꺼
st_set3_collectorgs233_speakergs2656_16_13.wav,산에 가서 조금만 댕겨보면 지팽히 만들기 좋은 나무가 천지삐까리시더
st_set3_collectorgs212_speakergs2176_99_8.wav,옛날부터 조상꿈이나 대주 꿈 꾸면 집에 돈 들어온다고 조아핻지러
st_set3_collectorgs185_speakergs3651_102_7.wav,옷까시믈 짜를 때는 미리 선을 끄어 놓아야 쪽빠로 잘짜 잘 짜를 수 이써예
st_set3_collectorgs187_speakergs1008_32_8.wav,시아바이님께서 옷 차려입고 나가지만 사람들이 가다제이라고 많이 말씀하십니다
st_set3_collectorgs183_speakergs4410_18_10.wav,도리깨가 깨나 무거워가 허리 다칠 수 이쓰이께네 타작 털 때 살살 뚜디리래이
st_set3_collectorgs225_speakergs1738_33_9.wav,왜놈들이 쌀을 다 빼끄러 가삐려서 엄쓰니꺼네 만날 꽁당 보리밥 밖에 못 먹었지로
st_set3_collectorgs184_speakergs1761_16_7.wav,산에 가서 조금만 댕겨보만 지패이 만들기 좋은 나무가 천지삐까리시더
st_set3_collectorgs161_speakergs1899_40_7.wav,콘센트에 코드를 너무 많이 꼬브면 불이 날 수도 있으니까 정말 위험합니다
st_set3_collectorgs219_speakergs2652_49_7.wav,요새는 시간이 조금만 지나도 다 이자삐고 물건도 자주 일가뿌래서 크니림니더
st_set3_collectorgs184_speakergs1322_98_12.wav,아들 오늘 중요한 시험 보이꺼네 이 생엳타고 찹쌀떡하고 묵꼬 힘내가 시험 잘 봐래이
st_set3_collectorgs183_speakergs3567_34_7.wav,채독에 걸리므 얼고리 노랗게 돼가지고 사람이 기운이 하나도 없어 비니더
st_set3_collectorgs233_speakergs2656_77_15.wav,여기는 시골이라 교통이 좀 불편하디 하디 공기도 깨 깨끗하고 음 경치가 참 조아네
st_set3_collectorgs213_speakergs2385_34_13.wav,채독에 걸리만 얼굴이 노랗게 돼 가지고 사람이 기운이 하나도 없어 비니더
st_set3_collectorgs233_speakergs4414_23_8.wav,오랜만에 가족끼리 외식 한번 하자고 하는디 그것도 못하면은 우야노
st_set3_collectorgs219_speakergs3007_108_9.wav,전화를 하고 싶었는디 얘기하는 중간에 전화하러 나오기가 어려워가 집에 전화 몬 했니더
st_set3_collectorgs185_speakergs2007_80_6.wav,빨리 먹으면 과식하게 되니까 배고파도 천천히 드시는 게 좋습니다
st_set3_collectorgs25_speakergs508_20_8.wav,여기까지 오느라 욕 봐는데 시원한 물이라도 한 잔 드십시오
st_set3_collectorgs183_speakergs2034_80_12.wav,빨리 무그면 화식하게 되니께 배가 고파도 찬찬하게 드시는 게 졷씀니데이
st_set3_collectorgs213_speakergs3067_5_10.wav,여유가 있는 사람들은 개 집 지을 때 보통 매칸짜리 집을 지얻씁니꺼
st_set3_collectorgs164_speakergs1418_28_10.wav,수술을 해봐 한두 푼이 아닌데 갑자기 돈 이바구를 하면 어쩌라는 말이고
st_set3_collectorgs185_speakergs1905_41_10.wav,자식들 때민에 열심히 살았는데 인자 자식들이 이러쿠럼 나를 챙겨주이 고맙다
st_set3_collectorgs183_speakergs1458_31_9.wav,나이가 드닝께 귀가 어두워져서 사람들이 무슨 말을 하는지 잘 못 아라드껜니더
st_set3_collectorgs183_speakergs4142_33_8.wav,애놈들이 쌀을 다 빼뜨러 가삐리서 업쓰이꺼네 만날 꽁당보리밥바께 못 먹어찌로
st_set3_collectorgs161_speakergs963_47_9.wav,된장국 끓이고 호박밥 해가 양념장으로 비비 무만 달싸칸 게 맛입니다
st_set3_collectorgs233_speakergs3263_25_8.wav,처음 시집 왔을 때 생선국을 보고 이거 비린내가 난다꼬 해가지고 우예 묵을지 걱정핻니다
st_set3_collectorgs183_speakergs3588_65_7.wav,여기는 전에 살던 것보다 시설도 좋고 애들 학교도 정말 가차바가 조아예
st_set3_collectorgs187_speakergs3041_104_10.wav,우리 메누리는 자스글 잘 챙기고 차캐가 내가 얼매나 자랑을 하고 다닌다고 댕긴다고
st_set3_collectorgs183_speakergs4250_84_7.wav,어릴 때 학교는 몬 가고 풀 비러 가고 소 풀 먹이러 다니고 그랜니더
st_set3_collectorgs219_speakergs3680_91_7.wav,점심 때 돌잔치 가가 어찌나 마이 무간는지 배불리서 저녁을 몬 무께써요
st_set3_collectorgs185_speakergs3819_0_8.wav,찐정 동네하고 이 동네하고 차례 지낼 때 상차리는 게 뭐가 다르능교
st_set3_collectorgs198_speakergs1332_23_13.wav,오랜만에 가족끼리 외식 한번 하자고 하는디 그것도 몬 하만 우야는고
st_set3_collectorgs185_speakergs1905_46_9.wav,남자들은 농악도 하고 시름도 하고 여자들은 강강술래 하며 놀았지
st_set3_collectorgs183_speakergs1753_83_9.wav,두릅은 살짝 데쳐가 부쳐 먹기도 하고 고추장에 찍어 먹기도 함니데이
st_set3_collectorgs233_speakergs2008_53_11.wav,지금 얼른 밥상부터 채릴 테니께 배가 고프더라도 조금만 차므이소
st_set3_collectorgs185_speakergs3716_92_7.wav,처음에는 형한테 화가 마이 났었는데 이야기를 듣다 보이꺼네 이해가 되더라고예
st_set3_collectorgs233_speakergs4243_109_14.wav,어무이 지금 차 타고 장에 나갈라꼬 하는디 혹시 읍내로 나가시만 태워 드릴게
st_set3_collectorgs198_speakergs1477_30_9.wav,들드리에 살미치 다 벧껴젿썬는데 연고를 바르이꺼네 희한하구로 금방 까라안네요
st_set3_collectorgs212_speakergs2176_49_6.wav,요새는 시간이 조금만 지나도 다 잊어 삐고 물건도 자주 잃어버려서 큰일입니다
st_set3_collectorgs212_speakergs2121_109_6.wav,어무이 지금 차 타고 자 나갈라 카는데 혹시 읍내 나가시면 태워 드릴까예
st_set3_collectorgs233_speakergs2854_83_6.wav,두릅은 살짜기 데쳐서 문쳐 무끼도 하고 꼬추장에 찍어 무끼도 함
st_set3_collectorgs183_speakergs3858_73_8.wav,겨울에는 주우적쌈 안에 소캐뭉치를 넣고 꼬매가 이번니더
st_set3_collectorgs218_speakergs2350_88_10.wav,스님이 사주하러 오면 마이는 못 드려도 쌀을 쪼매쓱 담아드리고 그랬더니
st_set3_collectorgs185_speakergs3207_105_8.wav,배추 한 포기 키우는 것도 이러쿠름 힘든디 어무이는 평생 우예 농사를 짓고 사랃는교
st_set3_collectorgs233_speakergs2566_46_9.wav,남자들은 농악도 하고 씨름도 하고 여자들은 강강술래하면서 놀았죠
st_set3_collectorgs212_speakergs2121_14_7.wav,밭이 별로 크지도 아느니까네 카 카배추보다는 상추 같은 걸 숨기는 게 조켄니다
st_set3_collectorgs183_speakergs3254_61_9.wav,이 구두 신은 지 오 년이 지내니이꺼네 굽이 다 딸가가 인자는 내삐리야게따
st_set3_collectorgs212_speakergs2176_12_7.wav,옛날에는 무을 것이 업스니께네 게우레 고드름도 맛있다고 따 무꼬 그래찌로
st_set3_collectorgs219_speakergs3007_30_9.wav,등더리에 살미치 다 벳게졌었는디 연고를 바르니께 희한하구로 금방 까라앉네요
st_set3_collectorgs233_speakergs3719_25_10.wav,처음 시집 왔을 때 생선국을 보고 이거 병 네가 나가 위에 무글지 걱정했습니다
st_set3_collectorgs233_speakergs2656_109_15.wav,어무이 지금 차 타고 음 자 잔 갈 갈라꼬 하는데 혹시 읍내에로 나가시면 만 태와 드리께예
st_set3_collectorgs183_speakergs2074_46_9.wav,남자들은 농악도 하고 씨름도 하고 여자들은 강강수월래 하면서 노랃찌로
st_set3_collectorgs185_speakergs1602_62_8.wav,날이 더우면 소금을 쪼께 넣고 추우마 마이 여코 그래야 맛이 제대로 남니더
st_set3_collectorgs184_speakergs1322_106_12.wav,비가 올 줄도 모리고 세차를 하루 종일 열심히 캔는데 완전히 헛수고 핻따이
st_set3_collectorgs219_speakergs3642_53_8.wav,지금 얼른 밥상부터 차릴 테니까네 배가 고프더라도 조금만 참으이소
st_set3_collectorgs164_speakergs1418_19_9.wav,옛날에는 특별한 간식이 업쓰니께는 옥수깽이나 잠자 같은 걸 먹고 그랬더라
st_set3_collectorgs213_speakergs2385_78_12.wav,시라기를 새이끼에 영따서 말려 놨다가 난중에 국 끓일 때 영가 묵으만 맛있어예
st_set3_collectorgs183_speakergs3064_8_9.wav,비틀로 옷을 마드러가 입으셨다고 했는데 옷 맹그는 과정을 알레 주실럼니꺼
st_set3_collectorgs212_speakergs1976_54_10.wav,소는 터래기 까만 것도 있고 빨간 것도 인는디 그캐도 누른 기 제일 만치로
st_set3_collectorgs183_speakergs3064_30_10.wav,등더리의 살미치 다 베겨젼는데 연고를 바르니께네 희한하구로 금방 가라앉네요
st_set3_collectorgs185_speakergs1602_94_7.wav,가스레인지에 불 켜 놓은 걸 이저삐리서 음식을 마카 태울 뻔 핸니더
st_set3_collectorgs161_speakergs1329_4_9.wav,마을 모쑴구는 날에는 사람들이 같이 여기저기 다니면서 품 품앗이를 합니다
st_set3_collectorgs25_speakergs207_36_10.wav,너므 무시 구다가 어떤지 아는 사람들이 다른 집 무시를 빼가지도 핻찌로
st_set3_collectorgs183_speakergs3567_49_7.wav,요새는 시간이 조금만 지나도 다 이저뿌고 물건도 자주 일가뿌니까 큰일 났다
st_set3_collectorgs184_speakergs1410_42_12.wav,태풍 때미네 바래미 시커멓게 부니까네 산사태가 날까 봐 잠을 한숨도 몬 잤다
st_set3_collectorgs183_speakergs3567_108_8.wav,전화를 하고 시펀는디 얘기하는 중간에 전화하러 나오기가 어려워가 집에 전화 모탣때이
st_set3_collectorgs218_speakergs2350_99_9.wav,옛날부터 조상꿈이나 돼지꿈만 집에 돈 들어 온다꼬 좋아했지요
st_set3_collectorgs183_speakergs1458_17_8.wav,다리도 아프고 날이 뜨거우니께 저기 거렁지에 가서 쉬었다가 갑시다
st_set3_collectorgs219_speakergs2399_20_8.wav,여기까정 오시느라 욕봔는디 시원한 냉수 한 잔 드시이소
st_set3_collectorgs212_speakergs2931_79_6.wav,대지 잡을 때는 어른이 여럿 붙어야지 안 그러모 힘이 들어가 몬 잡니더
st_set3_collectorgs212_speakergs1976_44_10.wav,동네에서 무신 사고라도 생기마 마을 사람들이 굿재이 불라가 굿하고 그래심니더
st_set3_collectorgs200_speakergs2886_47_8.wav,된장국 끼리고 호박밥 해가 양념장으로 비비 무만 달싹한 게 맛입니더
st_set3_collectorgs213_speakergs3067_76_12.wav,지난주에 상추도 숨카 노앋스니께네 사월 초 쯤 되만 먹을 수 읻슬김니더
st_set3_collectorgs212_speakergs2176_106_9.wav,비가 올 줄도 모리고 세차를 하루종일 열심히 했는데 완저이 허수고했따이
st_set3_collectorgs212_speakergs2419_25_8.wav,처음 시집 왔을 때 생선국을 보고 이거 비린내가 나가 우예 무글찌 걱쩡핸니더
st_set3_collectorgs185_speakergs4167_22_7.wav,요새 날씨가 가물어서 농사도 못 짓고 계속 집에만 이쓰니께 정말 답답하네
st_set3_collectorgs156_speakergs3628_96_8.wav,혈압약은 시간을 맞춰 챙겨 드셔야지 안 그러면 효과가 없습니다
st_set3_collectorgs198_speakergs2138_101_7.wav,소도 사람 맨치로 잘 먹여야 근육도 붓고 힘도 생겨서 일을 잘 하지로
st_set3_collectorgs183_speakergs4410_44_11.wav,동네에서 무신 사고라도 생기만 마을 사람들이 굳재이 불러서 굿하고 그랟니더
st_set3_collectorgs201_speakergs2453_14_9.wav,밭이 별로 크지 않으니까 양배추보다는 상추 같은 걸 숨구는 기 조컵니다
st_set3_collectorgs185_speakergs3207_66_7.wav,휴가 때만 되면 사람들이 여기 놀러 와 씨레기를 내버리니까 연신 어지럽다
st_set3_collectorgs183_speakergs3567_12_6.wav,옛날에는 무을 것이 업써가 겨울에 고드름도 마싯따꼬 따 묵꼬 안 그랬나
st_set3_collectorgs233_speakergs3074_18_11.wav,깨가 깨나 무거우니까 허리 다칠 수 있을 껌니더 타작 털 때 살살 뚜드리세요
